chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label,name
0.295641335,0.104819879,1134.601646,1732.198626,2040.637553,0.040569556,-235.978324,141.8446771,19.76925524,32.22233496,6.186696712,7.350973968,-2.053654159,4.452371128,-13.87220311,3.757859427,-10.83865804,-3.510336152,-8.185088535,-0.821142475,-5.636657529,-2.937456788,-7.163299217,-3.113406446,-8.512603028,-3.129938941,nonprog,1953_Les_Paul_And_Mary_Ford_Vaya_Con_Dios.mp3
0.292187894,0.077580668,1740.17704,2055.002528,3625.838894,0.073678118,-192.9302448,115.6712466,-2.870340896,22.27745282,-8.704982787,9.072654715,-6.650810441,-3.068389222,-8.182268166,4.200621534,-5.384790223,2.824075818,-1.260031548,1.82758957,-9.54519641,0.372570285,-6.600769576,-1.617837137,-3.855219909,0.683387266,nonprog,1962_Ray_Charles_I_Can't_Stop_Loving_You.mp3
0.497239317,0.236712083,2557.036773,2706.960854,5876.367376,0.102287301,-50.52092619,85.63029671,8.805354141,22.8091382,2.788353388,13.52744,-3.797291113,12.46509452,-3.443547849,7.077983588,-2.154282706,6.116866796,-2.140419623,3.072617918,-2.878918908,4.224152502,-4.321076009,6.062974641,-2.709865498,4.157840732,nonprog,02-Petrichrist.mp3
0.243748576,0.12352252,2695.02283,2798.215451,6127.570891,0.116491847,-150.2715765,56.8753703,22.10327846,21.95507114,7.411522275,19.80588388,4.46294736,3.289835688,-14.80411891,-0.601260742,-1.191285565,-5.845151915,-11.26874214,-4.775799213,-2.82193966,1.157677949,0.916787504,1.31398602,-2.698029661,9.202380215,nonprog,04-CondorPasa.mp3
0.258117662,0.109601364,1788.474351,2138.388954,3619.03888,0.077460908,-189.2881363,107.1359772,3.688906616,26.82196881,3.506255021,4.151872512,6.145668438,2.35792174,-0.776203101,5.555852195,-7.061140641,2.907291148,-5.707531012,-1.281083774,-5.222857107,2.911730876,-2.687171735,4.382561426,-0.51487103,4.612625118,nonprog,1998_Celine_Dion_My_Heart_Will_Go_On.mp3
0.398167845,0.106334776,2497.863271,2287.37991,4845.102772,0.140962896,-154.5639122,76.95893439,-14.26448946,26.09821572,5.579781957,12.38702106,-9.292106399,9.368573493,-2.490947365,7.07514822,-6.102399056,-1.35598242,-5.092898592,0.1522791,-4.55498228,-1.185358314,-4.156094122,-0.470884094,-4.838614322,-0.51734225,nonprog,1974_Jackson_5_Dancing_Machine.mp3
0.378373871,0.107770383,3037.69915,2646.292639,6057.220834,0.175293359,-78.61580663,61.18530192,-13.93913793,20.27884547,0.117421814,3.822620024,1.603499309,4.45751535,1.367824179,2.18614127,-3.423870134,3.014984745,-4.294549891,4.586852595,-2.970964792,-1.91492016,-2.461474091,3.392960277,-2.941114123,0.518641863,nonprog,1977_ABBA_Dancing_Queen.mp3
0.413253737,0.282720774,3324.363664,2880.637635,6789.609855,0.154446851,-55.68645667,37.23952713,-3.232021585,4.314204777,-1.492921735,6.113368827,-9.252739952,9.75901065,-3.052639884,11.92579486,4.209591287,14.02309917,7.124047564,8.347864663,0.836824826,4.525775613,5.816960858,18.97146763,15.38214239,9.496095082,nonprog,2004_Usher_Yeah.mp3
0.348865952,0.116356015,1419.155647,2131.581582,3184.980447,0.043093754,-200.9760101,113.9914919,20.49512153,36.58022704,9.558135739,7.847011024,-3.208333552,6.802899311,-3.356643445,7.636733768,-0.949893442,4.248489362,0.264786778,3.303110966,-1.392388738,2.297395252,-7.511537999,0.244555864,-5.97873934,-4.158085736,nonprog,04Dounounia.mp3
0.269811884,0.017181901,1110.523438,1236.461464,2093.84277,0.057678353,-407.0222032,156.7280585,-16.34218921,29.36456468,-2.517106468,-6.627864324,4.176105126,-13.22893915,-5.192673928,-2.665126767,-10.73816196,-6.306276873,-7.856127902,-8.983464491,-8.55538135,-5.991268772,-5.277324764,-3.349799329,-5.410710075,-4.342523945,nonprog,1939_Judy_Garland_Somewhere_Over_The_Rainbow.mp3
0.379283394,0.092973106,2377.288857,2258.380716,4527.314057,0.14266387,-127.3137868,87.86507078,-27.72327127,24.06347876,12.05627194,8.146940178,-0.05090485,3.878724313,1.343400343,4.46787724,-2.946907279,3.636086733,-6.648937628,1.976343129,-6.586202116,-2.973713228,-5.174288481,4.723234361,-9.101104376,1.086883812,prog,10-2000Miles.mp3
0.302180886,0.076002389,2026.65084,2351.39707,4353.783916,0.084289001,-164.1566943,100.9206852,-5.432809121,23.51414214,4.133491048,6.460456285,-4.172667274,-1.463257832,-0.100878993,-1.461120355,-2.190959443,-2.380363135,-8.350422862,-0.142319828,-5.823881074,1.591142645,-2.694604844,-0.979026653,-4.837166378,-0.517949805,prog,02CanYouUnderstand.mp3
0.389864435,0.178259075,1783.441017,2082.422288,3794.747164,0.069672559,-114.1880923,108.295772,-11.85404897,40.99562261,8.355999187,8.442928369,8.244004414,4.742391933,-5.031508213,2.417911619,-4.40743183,4.596891418,-3.109043224,1.490204492,-5.730012,-3.082054589,-7.610436654,0.160479285,-5.569188879,-2.932790368,prog,06-Disarm.mp3
0.372781199,0.106652446,1965.592843,2145.756834,4104.637472,0.094038222,-143.8397757,105.1016214,-10.43550291,18.71039178,9.735441137,16.25870977,-2.742327676,2.402236417,-6.377290905,0.600542916,-4.887200481,-0.165193213,-5.599993389,1.203350796,-5.333332139,-0.873277386,-3.395820883,-0.913780374,-4.151079373,0.257209825,prog,01Roundabout.mp3
0.448072759,0.194799334,2500.487378,2588.907518,5419.802407,0.115227802,-40.81226961,82.7407548,-3.218273669,33.5215851,8.680634943,13.96298736,5.30217003,6.508102595,1.423877126,4.603959218,-2.093249837,3.116118039,-4.197478607,3.178888665,-3.908623687,0.125211909,-7.522628779,-1.704295821,-5.918203335,-0.142758492,prog,04-InterstateLoveSong.mp3
0.341642129,0.255266517,2789.505991,2537.092133,5838.427553,0.117495795,-88.71043989,59.81940009,-9.799281322,-0.848365276,-2.424985074,-2.53832721,-7.906231052,9.176895421,-5.347479107,4.726929598,1.088856227,2.220251561,-3.139877226,1.373736886,-8.887322781,-1.612644315,-2.06841356,2.396088027,5.214252735,12.19262139,prog,6IX9INE-STOOPIDFT.BOBBYSHMURDA.mp3
0.388241414,0.237053648,2096.070161,2442.51079,4635.986492,0.08240687,-80.59736017,103.5901746,6.727367376,18.46565653,12.5460032,-1.875449432,-2.538009353,3.547922966,-8.988374926,6.706125456,-3.590923162,2.634717482,0.002814773,3.758668988,-4.215891065,2.229195363,-3.20618444,-0.312775986,-4.209973063,2.103369684,prog,23-The-Weeknd---I-Feel-It-Coming-(Feat-Daft-Punk).mp3
0.344005439,0.10479302,1876.761524,2124.443581,3692.459074,0.089760558,-143.3743468,112.6919538,-14.22778639,19.07658092,4.47637427,2.827268375,-0.785175909,1.41884176,-3.000889274,6.525493587,-5.522779287,1.864594152,-4.645909725,-3.793305728,-2.010490663,-0.702318497,-3.972437716,0.5364007,-6.686555524,-0.552517192,prog,01-BlindedByTheLight.mp3
0.356833918,0.126911819,2535.121084,2406.865667,5147.715832,0.129435472,-66.6273691,82.80654192,-22.40804175,25.6075562,3.917553565,8.344923009,1.931847227,13.15370981,-3.68720243,-0.744894883,-7.489493803,-0.26600572,-7.667211736,-0.613899008,-6.660265073,1.383933559,-3.611048237,3.910786508,-4.083163537,-2.940806586,prog,02WillieThePimp.mp3
0.379564131,0.09989576,2226.336375,2698.501338,5450.451103,0.061288755,-167.3958293,82.19064829,19.46590128,26.25022,-0.51888026,11.60759821,-0.844527246,6.315656533,-4.041018841,7.185534224,2.75220798,6.246778747,-6.470815322,-0.485933558,-6.660964466,1.049403262,-4.023597717,3.605894404,-5.054575773,0.9991688,prog,09-GoldenBrown[Explicit].mp3
0.384171067,0.161391288,1943.484236,2252.649883,4162.117596,0.077680279,-103.3505129,107.4611715,1.740426038,32.71289529,4.509758168,8.749987073,-0.337572349,5.386971675,-3.862978825,0.624499911,-4.202243365,3.097857489,-3.718551542,-1.122897465,-4.320290173,0.57490411,-6.239086834,-1.369738993,-6.305562116,-2.788359121,prog,03_Anesthetize.mp3
0.325978247,0.163553312,1897.876712,2234.284006,4301.725134,0.068246904,-159.7378431,98.78617952,15.11153554,24.01628794,11.7531735,10.73409878,-0.502047574,3.082416248,-1.297354404,2.504062716,-4.718956322,0.718742308,-1.260211337,-1.603470221,-3.36462641,0.473351598,-4.303030495,0.775247729,-5.259777236,-3.526111644,prog,Appenaunpoco.mp3
0.343494331,0.139407426,2288.453716,2330.182721,4824.860029,0.101429607,-122.6327915,92.84518553,-2.315090319,26.67831304,1.617722698,6.965983241,2.989297708,8.284751727,-1.413142999,3.899297463,-1.031940527,2.999224618,-6.706462396,-3.141868244,-4.638744891,-0.293831941,-4.22275217,1.931761098,-6.560483861,-1.336796729,prog,03-genesis-firth_of_fifth.mp3
0.344410547,0.090804227,1819.700574,1962.434692,3573.142107,0.096491082,-139.2347421,123.1055621,-24.89354204,23.18988843,-3.181426124,0.33806348,-3.594329602,2.050557529,-7.516379731,4.68092424,-1.223853223,3.078684518,-4.501568635,0.490856826,-7.668993139,-1.070421407,-6.070669884,-2.024248857,-4.994585901,0.015171341,prog,13-Layla.mp3
0.284915668,0.119800113,978.5176389,1230.537259,1763.191337,0.054666958,-184.8636697,186.3553306,-17.2200259,15.15049962,4.14870938,3.327913488,-3.188399785,-4.15312832,-3.026692102,-3.837913009,-3.983913313,1.917378412,-9.415962664,1.617901845,0.632391497,-11.80447275,-7.007272769,-1.735035644,-8.730653169,-1.651359979,prog,01-JanitorOfLunacy.mp3
0.332846702,0.089217916,2060.33078,2235.35571,4232.083557,0.09076809,-162.1711998,99.09839843,-6.605899473,28.36489094,0.211384539,2.005229631,-4.125767092,4.010257046,-4.531070177,6.352484391,-5.281356143,4.907014063,-3.065538544,-1.355263723,-4.888110588,-0.581214356,-5.808384099,0.311444502,-3.612210169,-0.245128279,prog,04-SuspendedinGaffa.mp3
0.401968437,0.132177234,2159.731813,2306.705869,4531.969067,0.108672979,-85.87468409,97.37280427,-6.788707839,33.9026712,5.95762925,5.106444953,-4.740813472,11.14189793,-8.620356285,4.373255248,-3.052206352,3.981274696,-4.613790505,2.405913834,-3.408224495,0.848611767,-4.110406921,-0.600550174,-4.416636652,1.955638175,prog,07EightMilesHigh.mp3
0.407078714,0.148417071,2425.888043,2377.208988,4851.163372,0.127503558,-82.26390107,83.18472354,-14.29221899,41.21989311,10.64375826,9.487289569,2.474241783,8.666240847,-3.069917495,3.598051057,-8.928906904,-0.005485634,-5.410629834,-0.577573589,-5.220204987,0.694693508,-6.321524958,1.638891517,-6.913573324,-0.918975773,prog,04-OutOfTheBlue.mp3
0.399815595,0.118929297,2876.047821,2335.42945,5460.203015,0.184645661,-88.59883707,61.14058495,-25.36355813,36.35400362,-8.575486668,7.014503298,-5.12266756,6.357818418,-8.993979637,5.090884021,-6.555505919,1.961390893,-5.594822065,-2.414294013,-7.896862817,0.584107074,-6.386523588,1.197690459,-2.825217453,-1.264437794,prog,01-WhentheHeartRulestheMind.mp3
0.349562838,0.146265462,2588.348354,2711.237044,5649.322815,0.097194583,-137.9853132,75.41766224,6.518574681,16.98116625,-0.248304998,9.289117898,1.35846933,8.624978305,1.469192244,3.278750376,-0.992877371,6.896257854,1.90475503,10.74771714,4.499838745,12.72750169,5.510712326,12.06291297,12.25733716,7.406833844,prog,10AllIsFullOfLove.mp3
0.402881134,0.133436471,2796.600851,2910.638828,6445.999792,0.111252378,-107.6542594,69.1444549,23.17634839,27.4012398,11.86271511,21.77695288,4.911868584,8.994447641,-1.205084698,8.943324777,1.019422128,3.688795289,-5.157684062,1.758900499,-4.90274037,1.54720232,-1.556260291,0.420574468,-5.578628086,0.560947751,prog,GoldenEarring-RadarLove.mp3
0.266634099,0.097368106,1453.512471,1848.540024,2716.416792,0.063896701,-220.4512403,134.7906725,6.051129504,14.24678174,6.942682288,-4.378039021,-1.881846458,-5.463639264,-5.379598518,-3.329100348,-12.51630147,-4.891702329,-7.747914958,-3.07855271,-5.705516774,-5.175964448,-4.125951882,2.416852162,-2.123740038,-3.459501719,prog,Cosmia.mp3
0.420922335,0.110936917,2286.090872,2374.786964,4730.489097,0.114862669,-94.58760126,95.42454605,-15.96153586,17.15041324,2.435464484,7.489414014,-3.152278799,8.832952249,-2.641341332,5.078969412,-4.037869269,5.142330882,-1.900214975,0.229278125,-3.858068206,0.058173863,-3.395952457,1.396009382,-5.413537468,1.165703416,prog,09I'mJustaSinger(InaRockandRollBand).mp3
0.534541224,0.166638538,2736.944947,2612.031359,5721.880145,0.120702535,-88.7094031,68.08382966,-6.003168407,17.47913613,6.582902638,19.23576981,1.431689846,12.27313955,4.280127574,12.78400335,5.613589016,12.35839976,1.548559727,2.382063154,-1.813991272,3.705812428,-0.798161171,3.925064162,-4.172241,3.785990908,prog,Closer.mp3
0.355712934,0.194761127,1917.373292,2230.95186,3803.518147,0.083043168,-72.40779629,108.3221178,-12.27732079,18.66132416,12.66140658,1.958806484,4.100940311,14.65547333,0.294417569,2.950551453,-2.752644928,-0.04395033,-3.864749581,1.899599089,-6.939597087,-0.581415105,-8.339503477,2.831210022,-2.354924602,-1.793850054,prog,03-HouseOfTheRisingSun.mp3
0.376360182,0.151634306,2036.697268,2100.002593,4146.60596,0.099928033,-82.93421518,101.5817647,-22.5683737,26.90016063,-0.48114836,12.83829216,-3.805120714,5.213227004,-3.511355662,3.31450046,-4.56104973,1.960021029,-5.745138805,0.085928414,-5.661385948,-0.194705314,-6.710731711,-0.547462283,-6.614893099,-3.478553331,prog,14-25or6to4(StevenWilsonRemix).mp3
0.341494783,0.150248796,2037.831822,2186.625724,4188.778424,0.096270778,-91.55860985,105.5636432,-17.45312664,21.49742769,-2.086669493,9.999533492,0.823415923,-0.713240983,-5.787046633,4.887171595,-5.532210021,1.365228844,-6.987931326,-3.53841151,-4.113049116,-1.289532711,-5.153714104,0.187819063,-9.280056991,-0.987243062,prog,04-EltonJohn-GoodbyeYellowBrickRoad(Remastered2014).mp3
0.416632702,0.131253153,2378.323052,2516.572695,5303.79922,0.110955081,-100.5677458,85.87024493,2.557299862,29.56182384,0.446150786,18.32441331,-3.89818096,7.37449062,-3.149685146,1.612363863,-2.136102427,3.176694333,-0.661755492,-3.331328853,-5.818351858,-1.04496942,-10.14474681,-1.180436975,-5.630312357,-4.2860213,prog,CCR_Who'llStopTheRain.mp3
0.315846016,0.115114838,2138.061083,2188.579042,4471.942836,0.098204138,-186.350972,86.4265301,-10.42044008,21.83374976,-2.82259045,8.948834911,-4.69368348,-3.164724337,-5.569524406,-1.491365653,-3.985450476,1.631364444,-2.806929961,1.204229673,-5.359952319,-2.174614245,-6.25645887,-0.503401342,-7.840211379,-3.381129317,prog,01-School.mp3
0.348712317,0.172581002,2595.177263,2661.159072,5693.337772,0.120252787,-80.9592922,80.6988752,14.25071729,23.30031276,-1.62477953,14.54835806,-1.520442977,4.571985823,-4.2073968,3.699182209,-0.832515766,0.082692879,-4.299794165,0.790006034,-3.468850601,0.12403927,-6.774708127,-0.118745197,-3.919301623,-1.090589679,nonprog,1990_Michael_Bolton_How_Am_I_Supposed_To_Live_Without_You.mp3
0.273806672,0.163237616,2462.476008,1635.026571,4108.159024,0.181310138,-110.0941476,66.01460228,-84.09680082,29.03913195,-25.63922605,5.524618487,-10.61551536,-2.128985712,-11.4733445,3.087480699,-2.781986688,5.469487775,3.156785722,3.820242801,-7.030774698,-2.1955477,-4.566255272,1.033438394,-2.961512997,-3.290820624,nonprog,05-GototheWest-MeetinginMengguTents-BeTogether-SisterLiu.mp3
0.359933667,0.087555133,3706.490824,2966.364602,7292.465554,0.213777202,-125.878055,36.24342999,18.12927982,31.51319457,-2.341660054,6.372602778,-11.28482113,-1.077281569,-18.00748775,-3.019716179,-13.42432813,-3.936747369,-8.389923829,-5.088218276,-4.522948191,-1.293009822,-7.113947474,0.53623796,-4.439809752,-1.343062757,nonprog,01-TiempoAlTiempo.mp3
0.382931461,0.064076371,2558.333255,2618.452489,5591.782054,0.103768381,-204.7388235,79.90530295,9.895843378,26.83528282,1.164050351,19.13856786,-0.36438948,8.884219461,-6.620759233,6.356117094,0.690347351,1.693855564,-3.374338597,3.794692589,-2.489597161,3.632533053,0.11481095,2.757440736,0.752052977,1.649224266,nonprog,06-GiveItUp.mp3
0.466027607,0.072214812,3055.678815,2595.634964,5980.760286,0.160670616,-158.7008429,55.38155878,-9.077691175,33.7039053,4.136237377,13.46425704,4.475638352,8.272274552,-0.771220707,4.946901719,-0.962179697,4.643181246,-5.663404053,2.234628128,-4.312407148,3.020403044,-9.317302578,3.060470424,-2.897712278,-3.403749711,nonprog,1988_INXS_Need_You_Tonight.mp3
0.330484736,0.148327768,2462.698751,2644.002141,5432.541735,0.103605582,-126.1593216,78.45772146,10.85039008,24.61709411,4.971880175,3.661541017,-0.108912996,3.670742892,-0.912127387,0.19233178,-9.391568816,-3.109642731,-9.449325678,-1.119107196,-9.717507786,-6.439592739,-9.698484918,-5.433385643,-5.857833584,-0.786263293,nonprog,1996_Alanis_Morissette_Ironic.mp3
0.37142209,0.238439098,3028.388312,2974.102317,6761.431051,0.118333236,-41.86815479,61.00176225,17.94715638,30.14455015,9.5479285,8.186574533,-1.39565602,4.088912069,-8.234480908,2.710116072,-3.473276788,2.404739833,-0.725292009,0.92864075,-3.603690475,2.752229287,-4.247124058,2.469768192,-4.305371531,-1.920715736,nonprog,13MetinArolat-Elveda.mp3
0.262644502,0.042993128,1295.518553,1293.861211,2456.997719,0.078354648,-271.61969,149.146023,-33.4177599,21.30212363,-10.57166198,1.703382458,-13.90260787,-4.745622993,-5.092366069,-7.074668242,-4.2434384,-4.270560903,1.964494456,-5.636344374,2.821473279,-3.900975038,-0.916074965,-2.222175998,-3.338221641,-3.522931565,nonprog,Symphony_40_G_Minor.mp3
0.372261189,0.270243436,2488.038576,2430.408516,5047.111528,0.12588722,-22.72980802,80.94508181,-13.56192822,32.41291203,5.609862531,2.898902323,2.812615649,2.920581451,1.292092468,4.155484862,-6.228108246,6.252845067,-3.747751102,3.745146457,0.465460559,7.952226478,-3.077983531,2.480941958,-2.761418282,7.139721136,nonprog,2003_Evanescence_Bring_Me_To_Life.mp3
0.342077612,0.079617068,1994.663892,2107.429392,4002.77891,0.0928926,-199.7682411,100.2620717,-8.244075655,31.34668921,6.2630816,8.522357211,-3.482352202,7.989254905,-1.120656827,1.164011054,-4.96928326,2.238695473,-3.279179812,0.201469289,-2.151326607,-1.440313089,-7.862553443,-0.983416175,-9.314060956,-3.990274909,nonprog,1969_Neil_Diamond_Sweet_Caroline.mp3
0.369758975,0.150681749,2243.179037,2291.07483,4537.065773,0.109920655,-93.48105883,90.68753649,-15.00299391,35.97609197,5.954137347,5.837465635,-0.255322741,9.989187923,-7.52616205,5.743608193,-4.713736263,0.770847724,-2.905853407,-1.063133526,-4.642267073,-3.927586059,-8.077159604,-1.190052574,-6.923004552,-2.363565109,nonprog,1975_America_Sister_Golden_Hair.mp3
0.244114794,0.082464941,1453.941562,1462.005061,2377.382133,0.093227859,-231.9986072,130.2903818,-45.4882246,2.293853097,-8.401940469,0.826368358,-13.8193972,-5.831039086,-22.4908875,-5.855891551,-9.691866679,-10.45926006,0.826464388,-3.638030492,-18.8866312,-9.435238727,-14.49630838,-7.359461307,-4.62497025,-8.059659391,nonprog,08-Xoomij.mp3
0.291325475,0.19860135,1790.17071,1833.476295,3406.524159,0.099256311,-100.8345343,119.5929977,-13.65494231,31.81494619,-14.54490026,8.021385844,-4.595670514,12.54682348,-15.44221943,3.950565583,-2.053947298,3.477005277,-5.54676267,1.540686308,-7.185102749,0.006977591,-5.171448688,-4.706455596,-5.132841934,0.950253392,nonprog,04-ElcorridodeAlfonso.mp3
0.250984328,0.109445423,586.27344,680.7812167,946.1794935,0.035681157,-304.9167764,193.6323755,39.47619771,-1.646029027,6.868095115,4.767719569,-4.728922802,-10.63203974,-10.12393417,-4.898785115,-1.173927553,-3.824405838,-11.48455058,-11.43182388,-2.981205646,-1.730316089,-7.262294103,-7.140439394,-2.725893251,-0.298315214,nonprog,AphexTwin-Avril14th.mp3
0.362635934,0.070411898,2551.42064,2596.039934,5461.518166,0.120774116,-179.4698089,80.08779403,5.502230396,28.92818375,4.996945754,6.343493973,-2.772868056,6.07668655,-11.70873717,4.91546646,-10.70741147,-2.214035263,-8.275995383,-0.712489563,-7.126574952,-1.422646882,-6.79826487,0.306816172,-4.285348218,2.248321249,nonprog,1985_Wham_Careless_Whisper.mp3
0.359417377,0.11109747,2166.643995,2192.376903,4392.52458,0.107401699,-103.9209623,95.92108604,-28.27457013,29.90921324,10.77337374,13.44204966,0.942551239,3.993647346,-4.406209541,3.450079364,-1.094461874,7.872686979,-4.293649525,1.541538915,-8.676583415,0.849994729,-2.893634781,5.289473392,-5.117718119,-1.924736304,nonprog,1968_Steppenwolf_Born_To_Be_Wild.mp3
0.305947194,0.076224528,1587.913426,2160.015533,3194.802807,0.057192227,-272.3113286,109.6239983,21.92716847,16.20667459,12.27729495,1.691686294,-13.2604982,3.901556146,-0.652130568,0.14549275,-2.802831275,-0.225240221,-8.593333185,-3.298213823,-8.076826317,-5.435890424,-8.278173903,-7.04205911,-6.412520421,-4.265854698,nonprog,1957_Harry_Belafonte_Banana_Boat_Song.mp3
0.256203931,0.034851767,827.4239223,899.8022717,1362.494706,0.054562414,-357.7074981,151.7939235,5.35137889,4.548741929,-1.701586154,-4.274901411,-9.355698352,-11.17346886,-7.89853263,-5.497086358,-3.181063029,-3.900565287,-4.01210803,-3.729034131,-3.755710654,-3.497245272,-4.89898357,-5.616781397,-5.762150625,-4.422009595,nonprog,Serge_Prokofiev_1.mp3
0.39278486,0.093259573,1655.942475,1972.850978,3473.93267,0.072615017,-158.0142159,123.8104887,-11.33952195,32.43663233,3.153417611,10.56355425,-2.792508938,1.952575103,-4.635431728,2.660556957,-4.409922309,2.388143224,-1.956935834,-0.388985038,-4.362739088,2.505808929,-2.636778302,1.919857772,-2.998346796,-1.961648742,prog,Disintegration-TheCure-09-TheSameDeepWaterasYou.mp3
0.4510036,0.060882013,2415.46461,2520.72272,5292.869731,0.122281631,-147.2956628,89.04961935,-0.452131157,24.55717484,-6.624257395,9.51501263,-3.644440044,3.727578282,-4.880445822,3.413765364,-3.288703563,5.016244309,-1.650075422,3.13705156,-3.648525829,2.446487691,-2.4072627,2.702375698,-3.027243061,-1.448042188,prog,06Megalyth.mp3
0.434494348,0.256576717,2378.009072,2462.24854,5123.006158,0.102164296,-28.30060912,90.4583857,-11.44954616,25.64459978,0.909364544,12.23821134,-3.638759971,10.02166823,-5.171006541,6.971425218,0.572036113,0.893449372,-3.195096754,2.079396617,-2.306531892,2.910233106,-6.040572403,4.513742355,-3.811354281,-0.463330102,prog,07Guy'sEyes.mp3
0.433775569,0.153115302,2868.955826,2603.77373,5846.172753,0.143491503,-55.33727212,65.16275156,-8.520841251,41.03384672,5.698258678,5.087062767,1.388364596,8.768125114,-3.594301964,6.446094159,-1.401123085,5.271375169,-5.210451435,4.203728428,-2.749984177,2.274114273,-8.60036443,2.231053665,-4.765428228,0.864377591,prog,Gin_Blossoms_Hey_Jealousy.mp3
0.521560077,0.222438544,3143.844391,2349.607199,5519.34022,0.225796868,3.975697496,47.91800521,-28.20522883,54.99455948,8.256220441,12.55604281,-8.974661197,3.425885353,-2.52441847,6.733881318,7.268586503,2.9906758,-6.380350427,8.629639505,-4.633250089,1.371179816,-5.334064138,-0.54632022,-5.324703166,-2.113429372,prog,01-UpsideDown.mp3
0.309288991,0.140225559,1765.459518,1966.270901,3621.53442,0.083725295,-148.0111908,109.1719452,-6.927127813,38.95442686,7.566237153,2.250733503,-1.346685003,6.07926794,2.83083374,2.192917312,-10.21073342,-4.084743028,-11.94636462,-4.539948068,-3.104280048,2.597883594,-6.588029075,-1.581870047,-6.605236068,-4.791396115,prog,05-Starless.mp3
0.416868796,0.140653402,2606.607942,2296.889184,5040.39376,0.1375504,-104.3320985,68.12397519,-25.84239837,33.84445318,5.305565678,10.27784346,3.041387209,12.80016438,0.452400539,6.270178991,-0.45013582,5.506377826,-3.654600612,1.382507979,-4.357216977,-0.367454449,-8.34951488,-2.728390104,-4.149710483,-3.405094097,prog,06ForgottenSons.mp3
0.428660366,0.207368523,2182.532453,2267.005868,4417.937799,0.104384888,-54.16724369,95.151202,-15.64863546,32.58798126,5.174689063,7.960309829,7.551920607,6.614496097,-2.408685581,9.530015254,3.459757944,6.580560093,-4.181998568,-0.821333859,-3.30991496,0.816794634,-5.43195141,2.301457304,-1.840566569,-3.999864149,prog,06-DeMúsicaLigera(Remasterizado2007).mp3
0.243120422,0.046904296,1494.987394,2020.375664,3122.382298,0.05564261,-318.8562364,107.0204075,12.38680597,34.45601976,1.295723479,12.45344044,-1.021740877,-3.550178946,-4.433041985,-3.956742896,-5.643651231,-0.136547467,-1.541593643,3.398933992,-0.2758032,5.433422031,0.411581589,4.401461154,0.382654215,3.556818435,prog,06Naima.mp3
0.338005219,0.227918684,2411.96742,2406.612999,5117.468152,0.103714535,-55.75518432,87.15185988,-5.227196649,27.3102224,6.089506682,10.41956161,-3.592969865,9.471893993,0.666438791,4.564161892,-0.170650253,7.790586068,-3.713944412,-1.555542864,-5.982481752,-0.666641738,-5.751765477,4.669338412,2.625590663,4.359639191,prog,05.PartV.mp3
0.38551562,0.216062441,1528.23256,1861.143143,3126.056552,0.069905434,-99.39856157,135.5046172,-7.24808903,29.88183872,4.270671005,13.56054124,5.267238285,5.540427009,1.619259058,2.012867435,-5.18534645,-0.107190608,-9.753258418,2.12473575,-6.265671624,0.602203529,-1.960003279,3.448364891,-4.230416998,-0.827038604,prog,03HornsSurroundingMe.mp3
0.338005073,0.127729774,1911.613847,2156.674436,4031.154834,0.086216796,-150.6634727,113.8136146,-4.374338993,15.17586646,3.226880076,2.824783625,-0.00187746,4.591998539,-6.695530679,4.113914375,-1.208579477,2.560371131,-0.05448997,-0.531986226,-3.182460156,1.713392264,-2.159600837,1.953529694,-2.636628051,3.221836181,prog,06.EnjoyTheSilence.mp3
0.366048725,0.231345743,2311.74747,2420.73344,4919.085011,0.105727978,-38.69991371,91.88623586,-4.822521848,17.3589931,-7.148164061,8.579544487,6.525252593,6.65254899,1.681237874,2.962480744,-3.813702246,2.886225484,-3.174266475,0.25733574,-9.394752649,-0.445343173,-3.398803723,-0.788122873,-4.998811799,1.938909622,prog,03-NoDoubt-JustaGirl.mp3
0.401234519,0.312129587,2327.80282,2465.391476,5025.423582,0.095184438,-14.21980295,90.09501442,-8.696708977,29.93197242,6.752489889,6.508541829,-4.164052381,11.61124672,-1.752110012,5.418023807,-4.819730677,4.673861539,-7.031554094,1.069474426,-3.967195933,2.831148422,-6.763445006,-1.737688917,-9.66849639,-4.689213965,prog,1-03Wonderwall.mp3
0.403108034,0.076735303,2367.74165,2350.787452,4962.481608,0.116121834,-197.0691199,83.15242713,4.161710067,30.15328866,-1.110567753,13.49221411,-5.07604709,3.509299253,-6.547204253,4.121853453,-1.051242484,2.045848585,-5.33180524,0.206402823,-7.028898334,-0.581532974,-5.401301006,-1.338020393,-4.744479712,-1.877224757,prog,04BillyCobham-Stratus.mp3
0.324270071,0.152132928,1801.229478,1952.756583,3518.01298,0.08931276,-155.6231031,114.3065531,-21.43584771,29.12758061,13.67169383,3.237208117,-4.699308739,3.20667734,0.480400187,-2.605619377,-3.313349189,2.056766674,-4.69296658,-0.032341202,-3.871268236,-4.764976616,-3.664501046,0.332002994,-6.843005092,-4.029888551,prog,11-InoculatetheInnocuous.mp3
